id,x,y,pd,ward,zipcode,beat,ct
503,-9758037.41,5145987.94,12,,60642,1213,8423
504,-9770825.13,5144321.96,15,29,60644,1512,2514
505,-9765046.19,5131074.98,8,23,60632,0822,6201
506,-9752205.72,5134803.66,2,4,60653,0212,8365
507,-9751133.98,5119099.77,,8,60628,0511,5001
508,-9767257.58,5142913.6,11,3,60644,1113,5401.02
509,-9757993.06,5145604.74,12,27,60642,1213,8423
510,-9774149.76,5157261.37,16,41,,1613,1007
511,-9761481.4,5163175.12,24,50,60645,2411,201
512,-9752260.8,5127951.99,3,20,60637,0312,4207
513,-9753142.48,5124457.97,,6,60619,0624,6914
514,-9758654.05,5131642.24,9,20,60609,0933,6112
515,-9752512.13,5120906.99,6,6,60619,0925,4409
516,-9761513.6,5163452.76,24,50,60620,2411,201
517,-9759944.52,5127452.39,7,16,60636,0726,
518,-9755897.13,5115027.9,22,23,60628,2233,4911
519,-9764976.03,5132593.79,8,14,60632,0821,5701
520,-9756264.31,5137455.28,9,11,60628,0914,6004
521,-9757611.46,5129931.16,7,16,60621,0712,6805
522,-9771250.64,5159977.49,24,39,60646,1611,1101
523,-9757529.68,5130335.66,9,20,60609,0934,6120
524,-9768958.08,5150498.35,25,31,60639,2521,1908
525,-9745854.82,5110048.0,4,10,60633,0433,5501
526,-9758739.82,5144114.81,,27,60607,1215,8330
527,-9754594.5,5137972.02,1,3,60616,0133,8410
528,-9759907.13,5127239.96,7,16,60636,0726,6714
529,-9774114.93,5157816.2,18,41,60656,1613,1006
530,-9754224.55,5145136.3,18,42,60611,1834,814.01
531,-9751014.03,5128505.87,3,20,60637,0314,4202
532,-9758566.53,5141901.9,20,28,60607,1231,8329
533,-9757654.59,5158234.01,20,37,60640,2023,307.06
534,-9774756.68,5162981.06,16,41,60602,1611,901
535,-9747615.23,5124937.79,4,7,60649,0421,4313.02
536,-9756240.07,5145667.88,18,27,60625,1823,819
537,-9753195.71,5134644.23,,4,60645,0212,3511
538,-9762458.84,5151816.06,,33,60618,,2109
539,-9754590.28,5113150.74,5,34,60628,0522,5302
540,-9753776.91,5145657.14,18,2,60611,1833,
541,-9757853.47,5116052.68,22,34,60643,2234,7501
542,-9767857.61,5154689.62,17,9,60641,1722,8317
543,-9749840.89,5124129.89,4,8,60649,0414,8342
544,-9746569.37,5116720.24,4,10,60617,0431,5101
545,-9769856.46,5145772.29,15,,60651,1524,2512
546,-9770537.03,5151515.77,25,30,60634,2514,1904.02
547,-9772113.0,5150912.42,25,30,60634,2511,8362
548,-9746589.34,5123286.0,4,7,60617,0422,4603.02
549,-9768598.28,5148096.64,25,37,60639,2533,2502
550,-9757936.88,5142813.49,12,25,60607,1232,8331
551,-9765473.54,5151920.15,17,30,60618,,8311
552,-9759861.57,5160680.9,24,40,60626,2432,8306
553,-9746135.37,5118910.19,4,10,60617,0431,5101
554,-9764510.51,5144145.47,11,28,60624,,8368
555,-9754641.37,5119266.39,5,21,60628,0511,4906
556,-9768859.5,5144476.86,15,37,60644,1532,2516
557,-9762167.87,5121718.82,8,29,60652,0835,7005.02
558,-9759078.61,5144695.72,12,1,60622,0513,2432
559,-9767709.89,5145130.03,11,28,60644,1111,2517
560,-9760683.42,5154736.42,19,41,60618,1911,502
561,-9749851.31,5130647.44,2,5,60615,0234,4109
562,-9759185.73,5159056.24,20,48,60660,2013,305
563,-9754296.21,5145390.86,18,42,60611,1833,815
564,-9753867.15,5129009.79,2,20,60637,0232,8345
565,-9775571.46,5153531.54,16,38,60634,1631,1704
566,-9761562.99,5136777.43,10,12,60608,1034,8435
567,-9758004.2,5160429.19,24,12,60660,2433,301.04
568,-9768004.88,5146469.69,25,37,60651,2533,8313
569,-9762558.6,5162082.75,24,50,60645,2411,203.02
570,-9751904.13,5131120.28,2,5,60615,0233,4105
571,-9758833.62,5129052.38,7,15,60636,0714,6707
572,-9753630.01,5115594.99,,9,60628,0513,1102
573,-9754344.72,5127112.34,3,20,60637,0322,8425
574,-9747104.11,5122790.31,4,7,60617,0423,4603.02
575,-9764792.35,5147503.11,,26,60647,2535,2307
576,-9763879.95,5148091.45,14,1,60647,1422,2227
577,-9766011.36,5126465.92,8,13,60629,0833,6505
578,-9758910.88,5157662.96,,,60640,2013,308
579,-9765053.53,5127890.19,8,23,60629,,6501
580,-9776177.4,5152585.06,16,38,60634,1631,1707
581,-9748784.57,5126289.09,3,5,60649,0331,4301.01
582,-9762361.76,5141819.73,11,28,60612,1135,2718
583,-9746283.26,5117659.79,4,10,60617,0431,604
584,-9758064.77,5157562.21,20,48,,2023,307.03
585,-9761183.92,5142731.12,12,27,60612,,2809
586,-9758680.34,5126404.4,7,16,60636,0725,6716
587,-9763479.89,5162973.24,24,50,60645,2411,3802
588,-9761164.05,5142982.07,12,27,60612,1223,2809
589,-9762305.12,5149554.37,14,1,60647,1431,2214
590,-9761710.87,5148049.56,14,1,60621,1434,2406
591,-9746413.6,5119180.6,4,10,,0431,5101
592,-9769548.69,5151912.64,16,,60641,1634,1511
593,-9759319.47,5161800.89,24,49,60626,2431,1302
594,-9766018.18,5151569.97,25,31,60641,2023,2104
595,-9761507.54,5163731.23,24,49,60645,2411,201
596,-9756302.08,5115579.87,22,34,60628,2233,4911
597,-9757338.85,5123954.91,,17,60620,0612,7102
598,-9764503.32,5157610.19,17,31,60625,1712,8318
599,-9745963.29,5123873.54,4,7,60617,0422,4601
600,-9753882.64,5113367.24,5,9,60628,0532,
601,-9760265.75,5151504.4,19,32,60657,1931,513
602,-9754695.54,5146486.69,18,2,60611,1824,812.02
603,-9764533.8,5122965.0,8,18,60652,0834,7004.01
604,-9761814.57,5127060.75,8,17,60629,0831,6608
605,-9770982.53,5141258.48,15,29,60644,1513,8314
606,-9746295.6,5121281.62,4,10,60617,0423,4607
607,-9762171.7,5122347.16,8,18,60652,0835,7005.02
608,-9760244.98,5147600.63,14,2,,1434,1105.01
609,-9750088.23,5128612.56,3,5,60637,0314,
610,-9756517.48,5137570.3,11,11,60616,0914,6004
611,-9758175.39,5112399.33,5,34,60643,0524,5304
612,-9755511.36,5132507.15,9,3,60609,0925,8355
613,-9761441.03,5128248.76,8,16,60629,0825,8350
614,-9758372.77,5149018.43,18,2,60614,2532,8325
615,-9750492.96,5126841.35,3,5,60637,0332,4303
616,-9749180.11,5127518.99,3,5,60649,0331,7109
617,-9758085.99,5150107.63,19,43,60614,1932,704
618,-9762930.31,5142067.98,11,28,60612,1134,8373
619,-9757419.03,5153612.42,19,46,60613,1923,610
620,-9762716.55,5146098.54,12,26,60622,1211,2409
621,-9761864.71,5157154.66,20,23,60625,2535,402.01
622,-9759344.18,5139693.67,12,25,60651,1234,3108
623,-9758334.89,5124288.12,6,14,60620,0612,7103
624,-9764020.81,5152978.11,17,,60618,1733,8311
625,-9755385.67,5147937.69,18,2,60614,1814,715
626,-9762784.98,5143295.78,12,,60612,2531,8370
627,-9763332.06,5149504.11,14,32,60647,1414,2212
628,-9752333.19,5116922.92,5,9,60628,0512,5002
629,-9763217.67,5162223.56,16,50,60645,0621,203.01
630,-9765276.5,5128219.24,8,23,60629,0813,6502
631,-9756679.59,5123992.16,6,17,60620,0621,7102
632,-9764597.01,5149206.43,14,35,60647,1413,2210
633,-9771083.16,5146658.28,25,29,60651,2531,2506
634,-9761207.42,5128319.34,8,16,60629,0825,8350
635,-9761849.97,5134289.99,9,12,60632,0921,5806
636,-9751603.92,5122583.37,6,8,60619,2511,4401.02
637,-9761109.59,5139080.49,12,25,60608,1234,
638,-9765368.14,5154777.65,17,39,60618,1723,1604
639,-9757149.47,5150063.38,19,43,60614,1935,703
640,-9767609.07,5143998.9,11,28,60644,1113,2518
641,-9755061.63,5126250.23,7,6,60621,0524,6903
642,-9744533.92,5114944.43,4,10,60617,0433,5206
643,-9763400.8,5149337.95,14,32,60647,1414,
644,-9767380.54,5157109.11,17,3,60630,1712,1404
645,-9749274.9,5125482.91,3,5,60649,0333,4305
646,-9761659.92,5146318.85,12,,,1211,2425
647,-9758388.38,5114187.18,22,,60643,,7506
648,-9758477.88,5123421.87,6,21,,0612,7106
649,-9757340.01,5140550.36,12,25,60608,1232,2838
650,-9761029.33,5116080.72,22,6,60655,0633,7205
651,-9754947.16,5138982.85,1,25,60616,0131,8411
652,-9767006.33,5122834.51,8,18,60652,0834,7003.01
653,-9768592.07,5148000.08,25,37,60643,2533,2502
654,-9753813.43,5114527.74,5,9,60642,0531,4914
655,-9753871.91,5126251.13,20,6,60637,0322,
656,-9768626.77,5130520.75,8,23,,0814,5607
657,-9759692.27,5150251.43,19,32,60614,1931,707
658,-9746697.86,5124912.57,4,7,60649,,4314
659,-9766543.14,5137826.53,10,22,60623,1013,3018.01
660,-9774941.26,5157657.35,16,41,60656,1613,1005
661,-9764996.69,5159930.01,17,50,60659,1711,1301
662,-9760861.65,5125376.37,8,18,60629,,6610
663,-9757767.63,5147895.9,18,2,60614,1811,8326
664,-9764281.46,5147137.45,14,26,60651,1422,2309
665,-9756235.07,5145487.96,18,27,60610,1823,819
666,-9765747.63,5156224.53,17,35,60625,1723,3103
667,-9757504.95,5150637.75,19,43,60614,1935,703
668,-9777672.55,5153020.96,16,38,60634,1631,8383
669,-9764425.86,5149422.38,,35,60647,1413,2210
670,-9758304.92,5117775.01,22,19,60643,2213,7202
671,-9744278.44,5113752.51,4,10,60617,0433,5501
672,-9762960.82,5134440.56,9,12,60632,0921,5805.01
673,-9764652.88,5157284.98,17,7,60625,1712,8318
674,-9752749.93,5119829.81,6,9,60619,0633,4904
675,-9756564.08,5121328.05,22,21,60620,2223,7114
676,-9767599.46,5149479.09,25,36,60639,2522,1910
677,-9765163.33,5155960.7,8,,60625,1422,1406.02
678,-9755070.19,5141849.65,1,4,60605,,8390
679,-9754131.07,5139716.19,1,3,60616,0132,5703
680,-9761549.66,5145611.43,12,26,60622,0111,2425
681,-9759553.38,5158210.04,20,40,60640,1123,309
682,-9766787.58,5148937.87,25,36,60639,2522,2004.01
683,-9771961.55,5152743.02,,36,60634,1633,1711
684,-9760583.27,5127320.84,8,16,60636,0832,6607
685,-9744894.92,5108837.39,4,10,60633,0433,5501
686,-9771167.18,5160596.67,16,39,60646,1621,1201
687,-9752880.34,5120795.84,6,9,60619,0633,4409
688,-9770090.61,5130514.55,8,14,60638,0811,5608
689,-9762093.47,5126868.49,8,17,60629,0831,6608
690,-9761577.89,5160687.09,24,50,60645,2412,205
691,-9755386.94,5130077.38,7,3,60621,0711,8346
692,-9767202.65,5130915.91,12,14,60632,0124,8352
693,-9761956.83,5158729.49,20,40,60659,2011,208.01
694,-9760818.85,5154105.41,19,47,,1921,505
695,-9759238.29,5152310.24,19,47,60657,1922,
696,-9752483.47,5128134.29,3,20,60637,0312,4207
697,-9775001.92,5151970.91,12,29,60634,,1708
698,-9767401.72,5149753.38,25,31,60639,2521,1909
699,-9757449.35,5124203.54,6,17,,0612,7102
700,-9754448.48,5120488.8,6,21,60620,0634,8424
701,-9754432.63,5119116.41,5,21,60628,0511,3018.03
702,-9771258.09,5150668.51,25,30,60634,,1904.01
703,-9758080.55,5156975.6,20,48,60640,2033,312
704,-9759529.91,5128633.06,7,15,60636,0714,6706
705,-9750160.82,5126542.02,20,5,60637,0332,4303
706,-9753171.5,5120810.44,6,,60619,0633,2305
707,-9761280.85,5133385.03,5,15,60632,0922,5807
708,-9757982.73,5119336.45,22,21,60620,2222,7302.01
709,-9762034.51,5143654.22,12,27,60612,1222,8371
710,-9755917.56,5110805.22,5,9,60628,0523,5305.03
711,-9765728.54,5144183.33,11,28,60624,1111,2602
712,-9757483.57,5142191.6,12,25,60607,1232,8333
713,-9749595.7,5126018.95,3,,60649,0332,4302
714,-9766378.68,5148818.22,25,35,60601,1211,2004.02
715,-9770306.71,5129567.15,8,23,60638,0811,
716,-9759583.23,5114904.95,22,19,60643,2212,7505
717,-9761675.85,5142212.96,,28,60612,1135,2827
718,-9766236.88,5137663.29,10,22,60623,1013,3018.01
719,-9753736.3,5140888.93,16,4,60605,0132,3301
720,-9767041.12,5152911.13,17,,60641,1731,1612
721,-9754767.3,5139736.15,9,3,60616,0131,3302
722,-9772049.16,5127420.98,8,33,60638,0812,6405
723,-9769276.19,5151950.19,16,,60641,1634,1511
724,-9755497.0,5114416.31,22,34,60656,2233,4912
725,-9765701.14,5143124.67,11,28,60624,1115,2607
726,-9750543.94,5130803.66,2,5,60614,0234,4108
727,-9763271.73,5143983.8,12,27,60612,2515,8371
728,-9753459.98,5124637.45,6,6,60619,0623,6913
729,-9763268.98,5144000.36,12,27,60612,1222,8371
730,-9765297.62,5132000.53,8,14,60632,,5701
731,-9770121.94,5145388.56,15,29,60651,1511,2513
732,-9763622.79,5129660.79,8,14,60629,,6309
733,-9768807.17,5157598.65,16,39,60630,1621,1204
734,-9753213.29,5108913.15,5,9,60827,0533,5401.01
735,-9758510.71,5143373.13,12,27,60607,1224,8330
736,-9753343.42,5129924.03,2,20,60637,0233,608
737,-9755510.98,5142243.4,1,25,60607,0123,8391
738,-9743979.39,5116692.3,4,10,60617,0432,5204
739,-9769000.99,5150743.05,25,31,60641,2521,1902
740,-9761251.36,5130425.6,9,14,60632,0923,6305
741,-9773231.66,5157358.49,16,,60656,1613,1006
742,-9773727.29,5129473.16,8,23,60654,0811,5610
743,-9756375.22,5125507.59,7,6,60621,0732,6813
744,-9763792.26,5123187.55,8,18,60652,0834,
745,-9758903.0,5118684.69,22,19,60643,2213,7202
746,-9761671.4,5154884.1,19,47,60618,1911,503
747,-9762653.23,5157744.0,20,36,60625,2011,403
748,-9759480.45,5115999.02,22,19,60643,2212,7502
749,-9758780.67,5157490.9,20,48,60640,2013,308
750,-9769798.68,5145188.04,15,37,60644,1524,2515
751,-9758309.14,5141915.8,12,,60607,1231,8329
752,-9765106.37,5129681.87,8,13,60629,0822,6204
753,-9768489.59,5144266.11,15,37,,,2516
754,-9764006.93,5153618.44,17,20,60618,1733,1608
755,-9761434.99,5127590.01,,39,60629,0825,6606
756,-9755820.91,5111627.67,5,34,60628,0523,5305.03
757,-9760237.57,5160906.6,24,50,60626,2412,205
758,-9752950.47,5135345.83,2,4,60653,0212,3511
759,-9763828.76,5130100.92,8,,,0822,6303
760,-9761400.25,5152050.42,19,47,60618,1921,510
761,-9751164.24,5132265.03,2,4,60615,0222,3906
762,-9745908.4,5122892.45,4,7,60617,0424,4601
763,-9769570.14,5127663.49,8,13,60652,0813,6407
764,-9763427.72,5155204.79,17,11,60625,1724,1408
765,-9774878.18,5160013.5,16,41,60631,1523,1003
766,-9765793.34,5143109.54,11,28,60624,1115,2607
767,-9763584.02,5148782.84,,26,60647,1413,2211
768,-9761910.28,5150107.95,14,,60628,1431,2203
769,-9769872.61,5130789.5,8,14,60638,0811,5608
770,-9761984.76,5143545.97,12,27,60612,1222,2512
771,-9764415.67,5153373.45,17,35,60618,1732,1608
772,-9763903.34,5151619.72,14,35,60639,1412,2106.01
773,-9755899.68,5144973.79,18,42,60654,1831,818
774,-9763668.56,5137434.42,10,22,60623,1032,8408
775,-9766265.75,5137799.23,10,22,60623,1013,3018.01
776,-9758839.6,5139314.45,12,25,60608,1235,3107
777,-9755196.53,5128787.58,7,20,60621,0711,8346
778,-9756757.24,5121088.32,22,21,60620,2222,7114
779,-9754584.33,5142945.99,1,42,60604,0113,
780,-9757252.81,5139469.63,12,25,60608,1235,3103
781,-9760325.91,5151811.58,19,32,60618,2011,514
782,-9769663.92,5149975.14,25,30,60639,2515,1907.02
783,-9762621.27,5148426.12,14,1,60647,,2225
784,-9767156.31,5149634.07,25,31,60639,2522,2003
785,-9747911.18,5125527.28,3,7,60649,0334,4306
786,-9770595.53,5157072.61,16,45,60630,1622,
787,-9756416.24,5121031.14,22,49,60620,2223,7115
788,-9766575.53,5147558.24,25,16,60639,2534,2305
789,-9755973.09,5118016.45,22,34,60628,2232,
790,-9753859.63,5114775.09,5,9,60628,,4914
791,-9761051.08,5133416.06,,15,60632,0921,5807
792,-9760183.83,5140582.02,16,28,60659,1233,8429
793,-9759602.34,5124047.17,6,17,60620,0611,7104
794,-9764494.72,5150852.88,1,35,60618,1412,2106.02
795,-9765085.02,5145855.05,11,27,60651,1112,2312
796,-9753188.26,5136017.2,2,4,60616,0211,3510
797,-9777444.13,5152023.39,16,38,60634,1631,1706
798,-9755364.05,5143423.23,1,42,60636,0122,8391
799,-9771808.41,5152410.82,16,36,60634,,1711
800,-9754266.42,5125650.0,3,6,60619,0323,8404
801,-9759070.43,5128268.35,7,15,60636,0714,6707
802,-9757869.16,5131841.57,9,20,60621,0933,6111
803,-9756601.24,5122898.06,6,21,60620,0613,
804,-9746274.38,5110407.52,4,10,60633,0433,5502
805,-9760649.91,5135106.08,9,12,60609,0912,5905
806,-9772889.44,5130116.62,8,23,60638,0811,5609
807,-9748180.5,5121060.2,4,7,60617,0413,4804
808,-9757641.32,5128188.3,7,16,60621,0712,6806
809,-9762592.62,5155519.47,17,33,60625,1724,1408
810,-9748882.42,5128438.1,25,,60637,0331,4201
811,-9760630.96,5127336.5,8,16,60636,,6607
812,-9773158.58,5158778.24,16,41,60631,,1003
813,-9757131.77,5128985.19,7,16,60621,0712,6806
814,-9760152.59,5126729.48,7,16,60636,0726,6714
815,-9770057.2,5129908.7,8,23,60638,0811,5611
816,-9758956.95,5130117.74,7,16,60636,0715,
817,-9761121.34,5138060.63,10,25,60608,1034,8413
818,-9768798.09,5145770.14,15,37,60651,1531,2511
819,-9768367.05,5144854.12,15,37,60644,1532,2516
820,-9752404.07,5120942.03,6,6,60619,0633,4409
821,-9757172.01,5156405.35,20,29,60640,2024,313
822,-9769529.33,5156049.98,16,45,60630,1623,1503
823,-9761053.79,5153761.66,,47,60618,1921,105.02
824,-9754302.87,5114087.91,8,34,60628,0522,4913
825,-9757959.51,5129823.5,7,16,60636,0713,6701
826,-9758636.23,5138014.17,,25,60608,1235,8432
827,-9752739.1,5109624.31,5,9,60827,0533,5401.02
828,-9763264.67,5150386.4,14,32,60647,,2517
829,-9758227.52,5134710.57,9,11,60609,0912,5907
830,-9756102.33,5118866.56,17,21,60628,2223,7305
831,-9756307.25,5153025.03,19,46,60657,1925,609
832,-9762710.85,5150041.1,14,32,60647,1414,2204
833,-9761988.03,5134202.67,9,12,60632,0921,5806
834,-9764297.75,5146046.51,11,27,60651,1121,2311
835,-9772105.01,5149244.18,25,36,60639,2512,
836,-9770879.12,5146874.13,25,29,60651,,6706
837,-9765601.96,5143702.81,14,28,60624,1114,2602
838,-9770571.1,5129873.39,8,23,60638,0811,1504.02
839,-9773477.83,5130925.42,8,23,60638,0811,
840,-9751814.36,5124990.98,3,8,,0323,8418
841,-9758510.5,5160160.67,24,48,60660,2433,302
842,-9760475.62,5127035.47,8,16,60636,0832,6607
843,-9755277.38,5131152.56,9,3,60609,0935,8356
844,-9770155.74,5145421.44,15,29,60651,1511,2513
845,-9763107.42,5125748.97,8,17,60629,0831,6611
846,-9763838.18,5138413.81,10,22,60623,,3007
847,-9765001.68,5137685.69,10,22,60623,,3005
848,-9750452.56,5132089.3,2,4,60615,0222,3907
849,-9759598.69,5144534.21,,27,60622,1215,8317
850,-9763907.39,5128605.85,8,23,60629,0823,6604
851,-9763305.47,5144325.77,12,27,60612,1221,8367
852,-9765847.93,5137121.18,10,22,60623,1031,3018.03
853,-9756843.16,5143663.8,12,27,60661,1224,2801
854,-9754699.89,5146537.25,18,2,60610,1824,812.02
855,-9756591.96,5146408.95,18,27,60610,1822,
856,-9755402.63,5145009.13,18,40,60654,1831,818
857,-9763914.42,5123253.07,8,18,60652,0834,7004.01
858,-9762828.39,5151929.34,17,33,60618,1733,
859,-9766580.59,5142402.44,11,28,60624,1131,2606
860,-9763633.14,5140767.95,10,24,60623,1021,8415
861,-9762244.02,5147346.1,14,26,60622,1423,2410
862,-9770222.13,5149787.27,10,30,60639,2515,1906.02
863,-9768302.28,5143608.16,15,28,60644,1532,2518
864,-9754073.24,5111448.95,5,9,60628,0523,5305.02
865,-9761855.68,5156801.6,20,40,60625,2031,402.01
866,-9757449.15,5131440.13,9,20,60609,0933,6110
867,-9760299.88,5130546.54,9,16,60609,0932,6116
868,-9766431.85,5137620.69,10,22,60623,1031,3018.01
869,-9771157.63,5149313.28,25,36,60639,2512,1913.01
870,-9762096.48,5158742.03,20,40,60659,2011,208.01
871,-9764829.48,5141800.11,11,24,60624,1133,2705
872,-9769095.2,5153991.29,16,38,60641,1624,1202
873,-9761578.79,5121987.1,8,18,60652,0835,7005.02
874,-9763979.19,5128723.54,8,23,60629,0823,6604
875,-9747600.64,5124525.61,4,7,60649,0421,4313.02
876,-9757058.48,5151923.23,19,44,60657,1934,631
877,-9758669.09,5159883.65,24,48,60660,2433,302
878,-9764243.86,5137592.28,10,22,60623,1032,3016
879,-9755061.83,5115702.78,5,34,60628,0513,4910
880,-9755489.09,5114625.67,22,34,60628,2233,4912
881,-9763723.46,5138495.39,,22,60623,1024,3008
882,-9764697.6,5145145.47,11,27,60624,1112,2315
883,-9757174.14,5128572.23,7,16,60633,0712,6806
884,-9753185.71,5124945.88,3,,60643,0323,
885,-9764917.13,5126363.42,8,13,60609,,6504
886,-9752320.2,5119636.2,6,9,60619,0633,4409
887,-9757572.26,5136357.95,9,11,60618,0913,6009
888,-9755487.17,5139079.73,9,25,60616,0914,8411
889,-9765478.78,5156501.6,17,39,60625,1712,1403.01
890,-9758650.28,5161005.51,24,49,60626,2432,105.03
891,-9761296.23,5125865.76,8,17,60629,,6609
892,-9759188.6,5156847.39,20,47,60640,2032,310
893,-9772795.49,5157366.66,16,45,60656,1613,1006
894,-9765108.87,5139677.21,10,24,60623,1014,2924
895,-9762784.24,5127253.93,8,17,60629,0831,6608
896,-9774511.17,5148755.74,25,29,60610,,2505
897,-9765334.45,5155957.82,17,35,60625,1723,1406.02
898,-9760172.29,5147345.01,14,,60622,1424,
899,-9746152.66,5118982.79,4,10,60617,0431,5101
900,-9757780.87,5155368.4,1,46,60640,1914,8307
901,-9770745.12,5158605.82,16,45,60646,1622,1101
902,-9746217.31,5122429.33,4,10,60617,0423,4603.01
903,-9743841.85,5116369.94,,10,60625,0432,5204
904,-9746494.5,5123805.99,4,7,60617,0422,4603.02
905,-9760202.97,5146975.29,14,1,60622,1424,2414
906,-9765910.17,5146961.86,25,26,60606,,2306
907,-9751212.53,5130929.13,2,5,60616,0234,104
908,-9762424.83,5148667.25,14,1,60647,1414,2213
909,-9767824.32,5145600.23,,37,60651,1531,2510
910,-9770365.04,5157263.53,16,45,60630,1622,1102
911,-9773944.93,5160430.81,16,44,60631,1611,1002
912,-9759244.06,5151933.68,19,32,60657,,626
913,-9763175.75,5158854.71,20,40,60659,2011,207.01
914,-9760936.12,5122673.36,8,18,60652,0835,7005.01
915,-9764355.46,5158510.19,17,39,60659,1711,1303
916,-9765218.0,5146737.45,25,26,60651,2535,2307
917,-9758532.56,5122865.5,6,21,60620,0614,7106
918,-9763794.35,5137122.85,10,22,60623,1032,8408
919,-9765354.74,5131955.0,8,14,60632,0815,5703
920,-9769170.81,5152755.27,16,30,60641,1634,205
921,-9747867.42,5124356.56,4,7,60649,0414,4312
922,-9768965.15,5155745.67,16,45,60630,1623,1502
923,-9747868.41,5125676.31,3,7,60649,0334,4306
924,-9776935.55,5152279.94,16,38,60634,1631,1706
925,-9770385.57,5144823.18,15,29,60644,1511,2514
926,-9754518.64,5144785.39,18,,60611,1834,815
927,-9760756.0,5153919.26,19,47,60618,1921,505
928,-9755370.16,5127564.15,,20,60621,0722,6809
929,-9767351.82,5158868.87,2,39,60646,,1203
930,-9774994.38,5162689.51,,41,60631,1611,902
931,-9751714.98,5122172.17,6,5,60619,0632,4401.02
932,-9763613.46,5154651.78,17,33,60618,1724,1606.01
933,-9755775.7,5120355.48,22,21,60620,2223,7301
934,-9769763.26,5143437.19,15,29,60644,1523,2519
935,-9758308.23,5147499.0,14,27,60642,1433,8423
936,-9768451.63,5131002.01,2,14,60638,1233,8352
937,-9762054.65,5158216.57,20,40,60625,2011,402.02
938,-9766929.46,5143094.78,11,,60624,1113,2605
939,-9762335.5,5139111.42,10,12,60623,1023,8407
940,-9749884.37,5126323.8,3,5,,,4302
941,-9765382.95,5128366.14,8,23,60634,0813,6502
942,-9767628.75,5152915.63,17,30,60641,1731,1510.02
943,-9754424.59,5143322.93,1,42,60603,0112,3204
944,-9760914.86,5147286.9,14,1,60622,1424,2412
945,-9747403.59,5118461.27,,10,60617,0431,5102
946,-9768119.21,5153723.17,16,45,60641,1634,1508
947,-9758932.32,5161253.25,,49,60626,2432,106
