id,x,y,pd,zipcode
130945,-9758912.27,5145136.04,12,
1130837,-9770479.31,5158967.87,,60646
231277,-9762611.04,5148455.83,14,60647
343543,-9767617.94,5143672.53,11,60644
1503521,-9765683.1,5129505.2,8,60629
1271675,-9774925.56,5158077.85,16,60638
619248,-9768627.44,5144923.23,15,60644
2231380,-9752554.1,5115875.04,5,60628
1191077,-9765000.67,5156646.56,17,60625
1872786,-9763602.99,5128430.31,8,60629
145722,-9759697.5,5144518.84,,60622
1424646,-9759177.7,5158944.5,20,60642
1995917,-9754419.64,5120157.84,6,60620
979649,-9754580.9,5141999.65,1,60605
1320515,-9770148.89,5152800.41,16,60620
2214832,-9755058.73,5112002.88,5,60628
2447650,-9761375.17,5126213.3,8,60629
1080002,-9763648.23,5154915.67,,60618
2128149,-9746154.22,5121137.92,19,60617
891693,-9754669.76,5140730.85,1,60605
644293,-9766504.77,5141616.64,11,60624
1239933,-9771610.43,5155618.91,16,60630
86372,-9759501.11,5146763.3,14,60622
1789025,-9757266.29,5123575.91,6,60620
1198069,-9766099.03,5159887.65,17,60646
780872,-9765828.27,5138370.28,,60623
1870037,-9765082.15,5128020.28,8,60629
1830356,-9761184.54,5128848.45,8,60629
2402302,-9762657.0,5115407.56,22,60655
466962,-9762423.34,5151935.36,17,
1483914,-9765608.41,5131824.02,8,60632
1481320,-9765381.79,5133411.94,8,60632
1962011,-9753592.7,5121616.02,6,60619
1077929,-9764716.42,5154692.56,17,60618
39181,-9758017.43,5145677.17,12,60642
1135341,-9770064.63,5157759.32,10,60630
762577,-9763574.12,5139489.21,10,60623
1732979,-9755140.82,5126192.97,7,60621
473631,-9765036.94,5149740.26,25,60647
2283865,-9758833.33,5112804.36,22,60643
1932948,-9750662.83,5124713.35,4,60619
1893794,-9751530.89,5125797.68,3,60619
1684101,-9757615.31,5131285.72,9,60609
2084345,-9746610.16,5123872.07,4,60617
562570,-9756853.27,5155851.93,19,60640
904100,-9756762.9,5135219.18,9,60617
1908048,-9750166.84,5126270.51,3,60637
834252,-9759284.46,5142458.49,12,60612
153426,-9760910.31,5146959.34,14,
678216,-9769036.35,5141979.54,15,60644
1074632,-9764090.69,5154514.68,6,60618
1676095,-9748943.12,5125851.99,3,60649
2350604,-9756981.88,5156487.14,20,60640
450244,-9762568.03,5150012.15,14,60647
2381566,-9760311.08,5114942.29,22,60643
1247240,-9772656.27,5159489.11,16,60631
2433926,-9764753.62,5121805.62,8,
1240096,-9771976.25,5155118.83,16,60630
1621980,-9750901.51,5130987.94,2,60615
671160,-9771577.75,5150518.25,25,60639
1025087,-9768202.62,5150740.0,25,60655
1757104,-9757488.5,5125629.02,9,60621
273241,-9766082.18,5147801.7,25,60639
1164739,-9766951.68,5156848.91,17,60630
1897266,-9754011.6,5124005.59,6,60619
161329,-9761818.98,5146838.03,10,60622
2496297,-9770734.41,5129145.58,8,60638
2074708,-9748116.36,5123870.96,4,60649
1760407,-9756825.06,5125032.62,7,60621
2107170,-9749793.69,5120696.78,4,60632
1563599,-9756225.31,5132129.48,9,60609
1536122,-9760784.36,5129904.54,8,60636
1296798,-9763150.97,5159083.18,5,60659
1718331,-9757375.98,5127371.47,7,60621
1878603,-9766241.34,5128813.7,8,60629
258921,-9764932.84,5145578.28,11,60651
774466,-9762006.74,5138880.81,10,60608
1078396,-9764314.7,5155007.62,17,60618
1890606,-9753279.16,5125932.34,3,60619
133470,-9759748.05,5146395.04,,60622
951893,-9761390.75,5134653.77,9,60601
1110680,-9762797.19,5154156.42,17,60618
1782046,-9755268.57,5123586.47,6,60620
2104735,-9749578.55,5120299.88,4,60623
199679,-9762848.57,5143515.52,12,60612
736,-9755869.1,5147050.12,18,60610
109877,-9754019.09,5143883.25,1,60601
1471041,-9765003.6,5130468.46,8,60632
689178,-9768504.92,5142832.27,15,60644
2018548,-9759265.81,5121083.73,8,60620
2301829,-9746652.99,5109890.43,4,60633
1648711,-9751820.0,5130396.14,2,60615
2430829,-9763496.54,5122002.12,8,60652
282110,-9766376.74,5148129.84,7,60639
27178,-9757532.74,5148262.1,,60614
658959,-9771722.38,5148744.06,25,60639
891712,-9754931.53,5140387.52,1,60605
1479034,-9765078.83,5131883.36,,60632
1923315,-9750525.61,5122798.05,4,60619
789771,-9763838.22,5138408.07,10,60623
1353456,-9774698.36,5153326.49,16,60634
174509,-9763569.44,5144646.25,11,60624
1733333,-9755355.35,5126168.87,7,60621
535931,-9760285.12,5153040.57,19,60613
448720,-9763405.36,5150615.74,14,60647
367991,-9765694.3,5142311.24,11,60624
669931,-9768559.02,5150581.56,25,60639
186789,-9762252.37,5145813.51,12,60622
1139408,-9770015.35,5156268.0,16,60630
1112748,-9763592.9,5154920.85,17,60618
1366911,-9761879.53,5160543.36,24,60659
1394960,-9763432.48,5161654.17,24,60645
1844856,-9763250.33,5129015.72,8,60629
171934,-9763181.57,5145334.01,12,60612
957132,-9763343.19,5133266.14,8,60610
1246559,-9772888.12,5160579.39,16,60631
2435333,-9764417.28,5124453.6,8,60652
2219062,-9754186.62,5111782.38,5,60628
732710,-9762522.79,5141406.28,11,60612
251424,-9765030.65,5146452.26,25,60651
482071,-9766014.5,5151621.32,25,60641
939719,-9763773.34,5136421.85,10,60623
1866300,-9765228.75,5128973.86,8,60629
975268,-9756510.68,5137638.99,9,60616
446006,-9761628.22,5148895.26,14,60628
1587880,-9753946.99,5132370.65,2,60615
336107,-9768319.8,5149479.11,25,60639
128627,-9759538.79,5146421.03,12,60622
602863,-9771534.2,5147502.74,25,60639
2175983,-9757242.88,5116867.58,22,60643
2098289,-9751756.86,5122875.79,6,60619
647164,-9764165.31,5141167.4,11,60624
536135,-9759945.63,5153982.47,19,60613
2163856,-9755948.5,5117103.12,22,60628
2253728,-9753670.31,5117659.37,5,60628
488840,-9766762.75,5151571.96,25,60641
652385,-9770314.48,5149064.04,25,60639
212326,-9763420.35,5143860.44,11,60624
1920406,-9753061.29,5123228.73,6,60619
98778,-9754950.32,5143929.67,1,
220231,-9761855.59,5147389.17,14,60622
779494,-9766407.3,5138525.83,10,60623
1338596,-9774474.04,5152069.56,16,60634
1217190,-9771820.27,5159981.55,16,60646
919162,-9760405.33,5136185.32,9,60608
208076,-9762063.06,5141996.36,11,60612
1713970,-9757194.41,5128031.94,7,60621
2175529,-9757916.13,5116147.12,22,60643
124605,-9758116.98,5144924.97,12,60642
1790629,-9757045.63,5122852.33,6,60620
1932137,-9751680.88,5122983.65,6,60619
2383559,-9761270.69,5114828.24,22,60655
824059,-9761134.76,5138285.81,10,60608
1746644,-9751845.82,5127449.11,3,60637
1064673,-9764881.93,5154554.22,17,60618
151219,-9760540.96,5147028.41,14,60622
1313982,-9771286.52,5153506.44,16,60619
637909,-9767052.46,5141744.68,11,60612
1912227,-9751497.52,5127807.44,3,60637
1797638,-9759905.2,5128253.09,,60636
105541,-9754569.11,5144121.14,1,60601
857013,-9756029.44,5141504.94,1,60607
110050,-9753893.76,5144282.09,1,60601
152924,-9761008.37,5147300.82,14,60622
1392973,-9759520.8,5161674.51,24,60626
215014,-9762885.25,5142427.91,,60612
302907,-9766966.76,5144746.19,11,60624
176634,-9761605.08,5143707.64,12,60612
2090504,-9745716.48,5123900.44,6,60617
781740,-9766259.96,5139615.22,10,60623
274566,-9766061.44,5147609.44,25,60639
2085951,-9746874.9,5123194.41,4,60617
1918671,-9753122.24,5123368.64,6,60619
2295962,-9755922.51,5111000.74,5,60628
830383,-9761698.73,5138091.66,10,60608
138955,-9758617.87,5143817.5,12,60607
1298729,-9762842.27,5159001.8,10,60659
2418871,-9762062.7,5125139.99,1,60629
426495,-9760857.11,5149745.5,25,60647
333390,-9767921.99,5149089.63,25,60639
1092766,-9766104.23,5155922.61,17,60630
1978106,-9755997.61,5121498.96,22,60620
2198941,-9753880.74,5114486.06,5,60628
715013,-9773653.2,5151448.81,25,60634
857689,-9756104.91,5141146.72,1,60607
2507824,-9770033.56,5128004.92,8,60638
343825,-9767344.84,5143973.06,11,60644
1315646,-9771342.24,5153537.72,16,60634
2465334,-9765339.73,5126872.99,8,60629
943475,-9765152.13,5136173.71,10,60623
2171766,-9758380.34,5115439.44,22,60643
1959993,-9753532.83,5122030.33,6,60619
1318619,-9770137.73,5152383.06,16,60641
2455848,-9764064.39,5127377.99,8,60629
478652,-9765179.77,5150884.02,25,60618
1431491,-9763555.25,5163305.69,24,
99362,-9754781.14,5143518.51,1,60602
311934,-9768670.54,5147953.47,25,60639
1114607,-9763179.78,5155171.45,17,60618
570031,-9760059.32,5154244.73,19,60613
2257664,-9752862.55,5117917.79,,60628
1421103,-9758731.08,5161183.72,24,60626
1812019,-9759262.99,5126528.88,7,60636
1003771,-9754147.87,5137526.64,1,60616
180129,-9760287.02,5144148.92,12,60612
1762922,-9756414.6,5125665.62,7,60621
1502970,-9766067.72,5129308.88,8,60629
1348519,-9774614.63,5152162.42,16,60634
2194255,-9757379.37,5114766.17,22,60643
1613443,-9750643.95,5131802.81,2,60615
1473386,-9763361.22,5130645.18,9,60632
479005,-9764917.02,5151070.2,25,60618
729184,-9765089.64,5140563.99,10,60623
554551,-9756780.07,5152902.34,19,60657
859394,-9757450.96,5140731.32,12,60614
781708,-9765703.25,5139162.92,10,60623
271881,-9765381.4,5147598.87,,60606
1534184,-9761602.45,5129214.84,8,60629
1726738,-9756516.72,5125953.57,7,60621
1527573,-9762143.0,5130514.65,9,60632
1974289,-9759224.4,5124598.31,6,60620
2179290,-9754710.57,5113953.78,5,60628
38812,-9757114.35,5145606.78,12,60642
1813846,-9759823.64,5126610.3,7,60636
1304988,-9769556.2,5153806.36,16,60641
1673847,-9749867.69,5126363.69,3,60649
612425,-9769035.21,5145598.61,15,60651
2357330,-9759504.48,5162698.26,24,60626
927411,-9758336.6,5133834.39,,60609
1896973,-9753795.51,5124222.96,6,60619
780140,-9766545.47,5138251.1,10,60623
2004599,-9757883.8,5118394.98,22,60643
330130,-9767701.9,5149427.62,25,60639
1836188,-9758512.23,5128384.07,7,60636
2264406,-9748727.08,5118723.34,4,60617
268697,-9766298.28,5147279.58,25,60651
1782056,-9755129.26,5123359.71,6,60620
1947222,-9749055.69,5122500.58,4,60617
2181085,-9754528.93,5114916.04,5,60628
522322,-9757607.87,5152664.61,19,60657
2377094,-9760385.64,5116453.42,22,60643
44237,-9754985.54,5149640.88,16,60614
2177052,-9755042.1,5114051.8,5,60628
1009194,-9755478.72,5137970.4,9,60616
2253737,-9752498.3,5117265.99,19,60628
1153580,-9769419.89,5155928.37,16,60630
1357627,-9776489.15,5151720.3,16,60634
1884790,-9753957.94,5125707.26,3,60619
2050940,-9759301.46,5123107.34,6,60620
771915,-9763289.76,5138882.21,10,60623
1789270,-9757167.89,5123854.04,6,60620
1855936,-9758756.42,5125284.74,7,60636
162805,-9761596.03,5147346.48,14,60622
2239969,-9750951.86,5117126.86,5,60628
868345,-9755946.44,5142935.4,1,60606
1354547,-9774949.79,5153340.26,4,60647
1980737,-9756090.03,5121519.36,6,60620
1142521,-9770649.1,5157320.68,4,60630
244636,-9763121.65,5148986.15,14,60647
2407565,-9763049.95,5114301.29,22,60655
839882,-9758829.56,5143033.46,12,60607
1745430,-9752121.78,5127201.78,3,60637
939636,-9764024.73,5136607.66,10,60623
365987,-9764749.73,5141908.12,11,60624
2291139,-9755787.32,5111533.59,5,
561827,-9756739.33,5155300.09,19,60640
2160516,-9755363.34,5116248.6,22,60628
662080,-9770760.52,5149801.46,25,60639
2237740,-9753237.67,5116344.27,5,60628
2118877,-9746282.2,5118319.73,4,
1665141,-9747891.11,5127063.57,31,60649
580513,-9760238.36,5156382.67,20,60640
1598255,-9752483.33,5131507.52,2,60615
407079,-9756867.69,5150996.15,19,60657
655532,-9771435.32,5148903.11,25,60639
442752,-9762137.83,5151068.92,14,60618
1285839,-9776085.92,5161213.13,16,60631
1843886,-9763902.07,5129362.59,8,60629
853704,-9757248.0,5140144.36,31,60608
1336170,-9774132.92,5152780.42,16,60634
2161713,-9756082.53,5115589.44,22,60628
328793,-9769237.63,5148337.53,25,60626
1276726,-9774701.87,5159782.65,16,60631
1553654,-9759543.25,5131542.6,7,60609
1989689,-9757372.12,5119852.65,31,60620
2298167,-9754869.75,5111100.54,5,60628
85317,-9759532.36,5146577.56,25,60622
2359025,-9759508.7,5162150.67,24,60626
2119932,-9746434.31,5117714.84,4,60617
2058720,-9762878.45,5123304.51,8,60652
1211819,-9763525.65,5156967.8,17,60625
227153,-9763223.68,5147597.6,14,
874104,-9758776.15,5139434.54,12,60608
1877902,-9766084.23,5128588.65,8,60629
2489129,-9773508.75,5130858.84,8,60638
2063120,-9747459.72,5125726.8,3,60649
329156,-9767749.05,5149106.29,25,60639
2466716,-9765701.38,5127601.92,8,60629
1904983,-9751628.33,5123985.59,6,60619
1007414,-9756205.61,5137233.17,9,60616
797098,-9763224.05,5138530.71,10,60623
1726389,-9756396.11,5126039.69,7,60621
1075091,-9763696.89,5154293.01,17,
1006241,-9753335.2,5137489.6,1,60616
2133683,-9745568.22,5121368.35,4,60617
1012452,-9755260.2,5136552.19,9,60616
1746694,-9751848.1,5127575.47,3,60637
1763459,-9755832.54,5125662.41,7,
634433,-9767664.75,5142566.26,11,60644
813830,-9760344.74,5140670.5,12,60617
568329,-9759127.09,5155312.85,19,60640
1286512,-9776182.66,5161412.29,16,60631
1361130,-9760665.13,5159968.03,24,60659
2291175,-9755018.28,5111489.08,5,60628
260760,-9764964.66,5146220.0,11,60651
2345283,-9758007.65,5156806.53,20,60640
1446627,-9758947.95,5157949.45,20,60640
2078312,-9746595.6,5124133.88,4,60649
1712633,-9755288.21,5127185.87,7,60621
688295,-9768527.36,5142949.97,15,60644
305302,-9766727.22,5148819.06,25,60639
852605,-9756605.69,5140549.51,12,60607
225885,-9762767.33,5147763.28,14,60647
2139078,-9754116.28,5121288.12,6,60619
1091517,-9763891.5,5155461.7,17,60625
1839064,-9758212.42,5126670.1,7,60636
285932,-9766395.3,5148572.06,25,60639
264578,-9766347.48,5146531.5,25,60651
1394365,-9759881.81,5161505.87,24,60626
1730815,-9757605.53,5126377.63,7,60621
2038285,-9760594.6,5119661.03,22,60620
837108,-9759349.79,5141059.68,12,60612
625804,-9769161.97,5144521.84,14,60644
1540212,-9762559.11,5130101.75,,60629
2135257,-9752494.77,5120107.22,6,60619
247415,-9762792.54,5148904.02,14,
1117025,-9763202.02,5155336.24,17,60625
168532,-9762289.85,5145309.06,12,
1067741,-9765662.03,5153870.75,17,60618
1827882,-9758913.06,5128895.84,7,60636
1164299,-9767242.53,5156414.94,17,60630
1822028,-9759887.48,5126083.14,7,60636
347558,-9768366.26,5143298.32,15,
1370767,-9762137.69,5159254.13,20,60659
1754545,-9757871.26,5126138.7,7,60636
1097424,-9764220.53,5156114.92,17,60625
997,-9756000.4,5147594.11,,60610
655452,-9771132.47,5148967.84,25,60632
913347,-9757853.24,5136294.84,9,60608
963361,-9762646.01,5133796.4,9,60632
1998297,-9754874.76,5120499.09,11,
218632,-9762368.85,5146918.09,14,60622
130531,-9758544.08,5145001.45,8,60642
1178645,-9766551.43,5154789.66,17,60641
990400,-9754456.64,5140774.7,1,60605
263297,-9764562.0,5146375.12,11,60651
2089805,-9746091.43,5123854.45,,60617
316274,-9769202.35,5147397.05,25,60651
2101634,-9751294.0,5120418.73,4,60619
1171674,-9767622.9,5153221.06,17,60641
526619,-9759091.77,5152538.66,19,60657
1532401,-9761342.65,5129786.92,8,60629
398555,-9759036.22,5149808.91,19,60612
217667,-9762403.45,5147280.83,14,60622
2454452,-9763256.68,5127610.75,8,
1506323,-9766639.91,5129235.44,8,60629
95157,-9755120.78,5144023.7,1,60601
333991,-9767883.51,5149274.12,25,60639
377074,-9760386.33,5148916.98,14,60647
1500217,-9766425.48,5131016.12,8,60632
1050474,-9762092.13,5156255.57,19,60625
2379039,-9760220.08,5115452.77,22,60643
43675,-9755733.71,5149696.37,,60614
2132613,-9745872.7,5121613.91,4,60617
344785,-9768099.13,5143242.57,15,60644
1373320,-9760884.42,5160789.05,24,60645
1920764,-9752175.2,5123235.58,6,60619
2300639,-9749983.69,5120230.97,4,60619
263594,-9766196.34,5146449.17,25,60651
1770511,-9755349.62,5124811.14,3,60621
473948,-9764755.31,5150111.06,25,60647
2094599,-9748595.26,5121498.95,4,60617
316931,-9768944.07,5146997.47,25,60651
763247,-9763316.06,5139138.11,10,60623
1989429,-9757340.71,5120610.03,22,
1087931,-9763625.49,5153124.48,17,
1449012,-9759441.83,5158656.66,20,60660
2375201,-9761620.42,5118003.33,22,60655
463404,-9762718.06,5150930.66,14,60618
1730636,-9756687.43,5126042.85,7,60621
540349,-9759210.57,5154697.61,19,60613
555065,-9756378.94,5153388.28,19,60613
575383,-9761274.5,5154932.95,19,60618
1603208,-9753920.1,5130929.5,2,60615
1089507,-9764247.6,5155685.4,17,60632
2233344,-9753240.75,5116161.55,,60628
382247,-9761199.2,5148642.45,14,60601
2390711,-9762174.43,5117197.81,22,60655
268932,-9766206.83,5147054.26,25,60651
1725392,-9756423.15,5125972.52,7,60640
1495445,-9767960.46,5132023.36,,60638
277686,-9765242.62,5148879.78,25,60647
909551,-9759148.25,5135606.81,9,60609
2264507,-9748378.31,5118600.36,4,60645
693438,-9770574.09,5143345.31,15,60644
1314922,-9771623.73,5153801.2,8,60634
1795887,-9756238.02,5123869.35,6,60620
1799150,-9759953.98,5129885.34,,60636
1151477,-9770527.09,5157971.55,16,60630
1208051,-9763886.69,5158440.73,17,60625
2086772,-9747034.11,5123804.17,4,
2373985,-9758616.74,5118728.67,22,60643
1798341,-9759957.85,5129744.01,7,60636
1690062,-9757434.56,5130649.52,9,60609
256243,-9765618.42,5146928.6,25,60651
1513335,-9762227.64,5133047.03,9,60632
84484,-9759917.15,5147976.36,14,60622
838797,-9759708.27,5141417.73,12,60612
427755,-9760986.24,5150685.96,15,60647
1374010,-9761173.2,5160934.33,24,60645
497849,-9764500.76,5151435.9,14,60618
808789,-9766397.16,5137526.63,10,60623
1273706,-9775410.3,5157871.27,16,60656
1592674,-9753327.55,5132470.8,2,60615
1610937,-9751385.37,5132635.09,15,60653
719356,-9774167.63,5151165.86,25,60634
835637,-9760742.53,5141634.9,12,
420100,-9759212.8,5151033.74,19,60618
204133,-9763206.77,5143306.69,12,60612
1308403,-9770665.2,5153261.03,16,60634
1506598,-9766791.75,5129036.08,8,60629
2431531,-9762972.21,5122227.75,11,60652
482119,-9766237.51,5151441.79,25,
320954,-9768352.03,5145804.51,15,60651
292257,-9764770.16,5144368.53,10,60624
2388066,-9760959.02,5115295.12,22,60655
367706,-9765831.15,5142381.55,11,
366056,-9764563.95,5141649.61,11,60624
413543,-9757183.94,5151835.57,19,60657
2321217,-9743227.88,5115485.91,4,60617
696090,-9773885.8,5147491.11,25,60707
54026,-9757125.24,5148818.46,18,60614
2420591,-9763468.53,5125469.43,8,60629
1362451,-9760087.97,5159734.28,24,60660
788740,-9764101.4,5137826.65,10,
1760458,-9757198.7,5125218.89,7,
1412218,-9758090.85,5159495.0,24,60660
2051458,-9759183.01,5123297.03,6,60620
2117566,-9746172.28,5118031.43,4,60617
1966945,-9757822.69,5123642.62,6,60620
2361759,-9759154.73,5164110.83,24,60626
854575,-9756277.34,5140053.86,1,60607
2284858,-9759216.84,5113740.21,22,60643
261156,-9765217.2,5145436.67,11,60651
42078,-9756574.27,5144423.82,11,60654
773871,-9761522.87,5139110.68,10,60649
728786,-9765297.3,5140941.48,6,60623
2024606,-9759860.89,5122532.08,6,60620
1746522,-9751824.47,5127366.32,3,60637
1978542,-9755493.27,5121426.09,22,60620
502108,-9764948.11,5151988.67,17,60618
1856407,-9759657.87,5125228.25,7,60636
2210748,-9754747.28,5116202.28,5,60628
2178999,-9754695.68,5114361.45,5,60628
2265081,-9748481.54,5118958.72,4,60617
42211,-9756309.04,5144379.71,12,60654
1325970,-9771675.53,5152699.98,16,60638
2425523,-9763105.22,5122464.95,8,60652
920345,-9761045.7,5135408.08,9,60610
945998,-9762376.31,5134575.42,9,60632
2248598,-9754609.4,5117389.69,5,60623
704445,-9772297.7,5151582.79,25,60634
34048,-9755550.13,5144527.05,18,60654
2161216,-9755478.9,5115499.84,22,60642
634142,-9767490.04,5142600.21,11,60644
606454,-9770320.28,5145274.52,15,60651
1583842,-9753469.53,5133378.14,2,60653
992026,-9754306.15,5139739.08,1,60616
1598885,-9752656.09,5131938.1,2,60615
1284173,-9775894.06,5159146.58,16,60631
2382736,-9760713.98,5114411.01,22,60655
811373,-9764784.38,5137401.48,,60623
1213876,-9771460.59,5159116.99,16,60646
2041668,-9761780.77,5121637.63,,60652
1990579,-9757247.13,5120382.82,22,60620
296283,-9766419.63,5145528.94,11,60651
2348316,-9757261.49,5156087.76,19,60640
457052,-9762062.74,5150098.79,14,60647
742481,-9761469.78,5142713.59,11,60612
1324050,-9771871.45,5151905.82,16,
2050750,-9759484.49,5123264.38,6,60620
1511716,-9761552.63,5134347.33,9,60632
718846,-9774415.29,5150748.83,25,60634
1231939,-9774604.84,5157293.02,16,60619
1225481,-9772217.78,5157516.3,16,
158207,-9760590.41,5146179.19,12,60622
362137,-9765306.15,5142656.61,,60624
1751113,-9752901.28,5126951.76,3,60637
1214249,-9771686.3,5159451.88,16,60646
383149,-9756750.46,5149839.78,19,60614
1387706,-9761665.31,5158205.46,20,60625
1152,-9756268.09,5147520.6,18,60610
2195048,-9758520.78,5114823.99,22,60629
1709099,-9756092.72,5127401.62,7,60621
771614,-9763171.73,5138925.68,20,60623
1709499,-9756473.9,5127229.02,7,60621
1067847,-9764703.93,5153919.81,17,60618
271780,-9764854.02,5147655.37,25,60647
2104672,-9749611.92,5120027.15,4,60617
2101289,-9750837.13,5120004.65,4,60619
1852880,-9759662.73,5125271.7,7,60636
2376882,-9760517.92,5116283.21,22,60643
495248,-9764205.68,5151000.67,14,
553756,-9757644.94,5153506.87,19,60613
1073761,-9764184.75,5154572.87,17,60618
